,Powierzchnia,Piętro,room_count,lat,lng,Ludnosc,age,balkon,taras,Winda,Miejsce_parkingowe,Materiał_budynku,Stan_wykończenia,Rodzaj_zabudowy,price
4176,22.0,0.0,1.0,54.14591679999999,18.441922,420796.0,3.0,0.0,0.0,0,0,0,0,0,1000.0
4178,38.0,9.0,2.0,51.0920493,17.0104232,115516.8,15.0,0.0,0.0,1,1,0,0,0,2700.0
4179,55.51,4.0,2.0,54.3480121,18.6564851,420796.0,2.0,0.0,0.0,1,1,1,0,1,4000.0
4180,43.0,4.0,2.0,50.6735962,17.9001852,116309.0,15.0,0.0,0.0,0,1,1,0,1,2500.0
4181,54.0,3.0,2.0,50.0939584,20.01461,141070.0,11.0,1.0,0.0,1,1,1,0,0,2500.0
4182,48.0,4.0,2.0,52.5379175,19.7568868,110379.0,2.0,1.0,0.0,1,0,0,0,0,2400.0
4183,22.0,1.0,1.0,49.9454207,18.6101103,80334.0,16.0,1.0,0.0,1,0,0,0,0,1050.0
4184,54.0,5.0,2.0,52.2895157,21.0506538,90327.38888888888,16.0,1.0,0.0,1,1,0,1,0,3000.0
4185,69.0,2.0,3.0,50.0425519,19.9391194,141070.0,4.0,0.0,1.0,1,1,1,0,0,3450.0
4186,33.0,1.0,2.0,50.3193514,19.1188458,15303.888888888889,17.0,0.0,0.0,0,1,1,1,0,950.0
4187,49.0,4.0,3.0,52.0494192,23.1251049,54844.0,2.0,1.0,0.0,1,0,0,0,0,1750.0
4188,45.0,0.0,3.0,52.1628303,20.7942027,22394.0,2.0,0.0,0.0,1,0,0,0,0,3000.0
4189,45.5,2.0,3.0,51.1087443,17.0143368,115516.8,14.0,1.0,0.0,0,1,1,1,1,2500.0
4190,39.0,3.0,1.0,53.34842,18.42499,6878.571428571428,19.0,1.0,0.0,0,1,0,1,1,1500.0
4191,47.0,2.0,2.0,52.4085739,16.9071966,93138.2,5.0,1.0,0.0,1,1,1,0,0,2800.0
4192,79.1,3.0,3.0,54.5994008,18.3636608,20636.5,20.0,1.0,0.0,0,1,0,0,0,2500.0
4193,25.0,0.0,1.0,52.1951226,20.8837885,90327.38888888888,43.0,1.0,0.0,0,1,1,0,0,2400.0
4194,32.0,6.0,1.0,50.26489189999999,19.0237815,261379.0,1.0,1.0,0.0,1,1,0,0,0,2500.0
4195,37.0,2.0,1.0,53.4373684,14.5688315,347786.0,13.0,0.0,0.0,0,1,1,0,0,2300.0
4196,47.0,2.0,2.0,53.4093843,18.4473864,6188.733333333334,19.0,1.0,0.0,0,1,1,1,0,1300.0
4197,55.0,2.0,2.0,52.1322869,21.0698484,90327.38888888888,18.0,1.0,0.0,0,0,0,0,0,2650.0
4198,41.0,0.0,2.0,51.076559,16.9891097,115516.8,14.0,0.0,0.0,1,1,1,1,1,3500.0
4199,53.0,2.0,3.0,51.7266892,19.4535255,120202.8,61.0,1.0,0.0,0,1,0,0,0,2300.0
4200,40.85,1.0,2.0,53.34842,18.42499,6878.571428571428,19.0,1.0,0.0,0,1,0,1,1,1500.0
4201,36.0,5.0,2.0,53.0261217,18.5496221,175852.0,17.0,1.0,0.0,1,1,1,1,0,1500.0
4202,48.0,2.0,2.0,52.2499497,21.0419289,90327.38888888888,2.0,1.0,0.0,1,1,1,0,0,3800.0
4203,73.0,7.0,3.0,51.1136232,17.005737,115516.8,3.0,1.0,0.0,1,0,1,1,0,5500.0
4204,84.0,10.0,3.0,51.1053122,17.0279721,115516.8,14.0,1.0,0.0,1,0,1,1,0,8600.0
4205,30.0,3.0,1.0,52.2447453,20.9913339,90327.38888888888,20.0,0.0,0.0,0,1,0,0,0,2500.0
4206,40.0,10.0,2.0,52.2303327,20.9540324,90327.38888888888,4.0,0.0,0.0,1,0,1,0,0,3300.0
4207,145.0,6.0,4.0,52.186962,21.021859,90327.38888888888,21.0,1.0,0.0,1,1,0,0,0,8500.0
4208,80.0,7.0,3.0,52.2005721,21.029504,90327.38888888888,12.0,1.0,0.0,1,1,0,0,0,5500.0
4209,52.5,3.0,2.0,53.1129142,17.9800547,301909.0,23.0,1.0,0.0,0,1,0,0,0,2100.0
4210,33.0,7.0,1.0,51.7709492,19.4617189,120202.8,18.0,1.0,0.0,1,1,1,0,0,1840.0
4212,52.2,2.0,3.0,49.8223768,19.0583845,156307.0,14.0,0.0,0.0,0,1,0,0,0,2500.0
4213,69.11,1.0,3.0,52.3926255,16.8461367,93138.2,15.0,1.0,0.0,1,1,1,0,0,3000.0
4214,50.0,1.0,2.0,52.2614569,20.990344,90327.38888888888,20.0,1.0,0.0,1,0,0,0,0,3800.0
4215,45.0,2.0,2.0,54.5113806,18.5426058,219142.0,6.0,1.0,1.0,1,0,0,0,0,3500.0
4216,63.0,1.0,3.0,50.0299546,20.223364,18227.14285714286,17.0,1.0,0.0,0,0,1,0,0,2800.0
4217,45.0,4.0,2.0,50.2440212,19.0244928,261379.0,6.0,1.0,0.0,0,0,1,0,0,2650.0
4218,21.0,1.0,1.0,51.7651611,19.449999,120202.8,18.0,0.0,0.0,0,0,0,0,0,1550.0
4219,18.0,3.0,1.0,51.0956507,17.0362596,115516.8,4.0,0.0,0.0,0,1,1,0,1,1800.0
4220,54.0,4.0,3.0,50.28626380000001,19.1040791,180262.0,15.0,1.0,0.0,1,1,0,0,0,2000.0
4221,28.45,0.0,1.0,50.2726508,19.0085988,261379.0,53.0,1.0,0.0,0,1,0,1,0,1100.0
4222,55.0,1.0,2.0,54.4740356,18.5063308,219142.0,5.0,1.0,1.0,1,1,1,0,0,2650.0
4223,63.7,3.0,2.0,52.1609851,21.0796706,90327.38888888888,11.0,1.0,0.0,0,0,1,0,1,3000.0
4224,39.0,9.0,1.0,50.8131614,19.1047394,200317.0,16.0,1.0,0.0,1,1,1,0,1,1400.0
4225,69.0,2.0,3.0,52.4044612,16.878942,93138.2,12.0,1.0,0.0,1,1,0,0,0,2950.0
4226,74.0,1.0,4.0,51.8501573,16.5509144,58121.0,10.0,1.0,1.0,0,1,0,0,0,2500.0
4227,65.0,2.0,2.0,52.2823819,21.0653678,90327.38888888888,19.0,1.0,0.0,1,0,1,1,0,3500.0
4228,97.1,4.0,4.0,50.0605443,19.9417183,141070.0,15.0,0.0,0.0,0,1,0,0,0,6800.0
4229,50.5,0.0,3.0,50.0941836,19.9248307,141070.0,1.0,0.0,1.0,1,0,0,0,0,3500.0
4230,33.0,3.0,1.0,52.4127023,16.9070346,93138.2,23.0,0.0,0.0,0,1,0,0,0,1990.0
4231,46.66,2.0,2.0,51.7709492,19.4617189,120202.8,3.0,1.0,0.0,1,0,1,1,0,2000.0
4232,60.0,0.0,3.0,52.194157,21.0346955,90327.38888888888,7.0,0.0,1.0,0,0,1,0,1,4200.0
4233,30.0,1.0,1.0,52.2230334,18.2510729,67320.0,18.0,0.0,0.0,0,1,0,1,1,1200.0
4234,49.44,0.0,3.0,51.0744343,16.8846569,12567.666666666666,2.0,0.0,0.0,0,0,0,0,0,3000.0
4235,12.0,1.0,1.0,52.2230334,18.2510729,67320.0,18.0,0.0,0.0,0,1,0,1,1,500.0
4236,35.31,7.0,2.0,51.7609927,19.4725638,120202.8,2.0,1.0,0.0,1,0,1,1,0,2250.0
4237,57.86,0.0,3.0,51.4064861,19.6590149,67607.0,17.0,1.0,0.0,0,1,0,0,0,1500.0
4238,42.0,10.0,2.0,52.2694896,20.9534181,90327.38888888888,46.0,1.0,0.0,1,0,0,0,0,2500.0
4239,17.0,2.0,1.0,51.2820434,17.9082196,6880.5,18.0,0.0,0.0,0,0,0,0,0,1200.0
4240,32.0,7.0,1.0,52.2401769,21.0988194,90327.38888888888,5.0,1.0,0.0,1,0,1,0,0,2300.0
4241,40.0,5.0,2.0,51.0785518,17.0531945,115516.8,2.0,1.0,0.0,1,0,0,0,0,2900.0
4242,27.0,8.0,1.0,52.2279365,20.9585223,90327.38888888888,3.0,0.0,0.0,1,1,1,0,0,2500.0
4243,42.0,2.0,2.0,50.0151888,22.003905,185662.0,5.0,1.0,0.0,1,0,0,0,0,1900.0
4244,64.0,3.0,3.0,52.4085378,16.9431652,93138.2,3.0,1.0,0.0,1,0,1,1,0,5000.0
4245,52.5,6.0,2.0,54.5235722,18.5445987,219142.0,15.0,1.0,0.0,1,1,1,0,0,2700.0
4246,38.0,0.0,2.0,53.4175108,14.5399455,347786.0,2.0,0.0,1.0,1,1,0,0,0,2500.0
4247,58.0,5.0,2.0,52.2301911,21.0129721,90327.38888888888,68.0,1.0,0.0,1,0,1,0,0,3000.0
4248,35.0,0.0,3.0,50.29449229999999,18.6713802,160308.0,14.0,0.0,0.0,0,0,1,0,1,1950.0
4249,50.0,2.0,2.0,51.2471343,22.5003583,314208.0,3.0,1.0,0.0,1,0,1,0,0,2100.0
4250,43.0,0.0,2.0,52.5094874,16.7474972,15708.6,4.0,0.0,0.0,0,0,0,0,0,2300.0
4251,39.0,4.0,2.0,50.2485042,19.0404667,261379.0,3.0,1.0,0.0,1,1,0,0,0,2800.0
4252,30.0,0.0,2.0,50.29449229999999,18.6713802,160308.0,15.0,0.0,0.0,0,0,1,0,1,1750.0
4253,51.0,3.0,2.0,52.2409331,21.0815292,90327.38888888888,20.0,1.0,0.0,1,1,1,1,1,2000.0
4254,46.0,1.0,2.0,50.033995,21.9726589,185662.0,3.0,1.0,0.0,0,0,1,0,1,2400.0
4255,90.0,3.0,4.0,52.214262,20.9743282,90327.38888888888,19.0,1.0,0.0,0,0,1,0,1,5700.0
4256,54.5,3.0,3.0,51.7438465,19.4966592,120202.8,17.0,1.0,0.0,1,1,0,0,0,2500.0
4257,107.0,4.0,3.0,52.2385765,20.9880887,90327.38888888888,19.0,1.0,0.0,0,1,0,0,0,5500.0
4258,40.0,1.0,2.0,54.3519645,18.5133275,420796.0,6.0,1.0,0.0,0,1,1,0,1,2400.0
4259,45.0,1.0,2.0,50.0702813,19.9592361,141070.0,16.0,0.0,0.0,0,1,1,0,0,2600.0
4261,38.0,1.0,2.0,50.0617388,19.8486621,141070.0,13.0,1.0,0.0,1,1,1,0,1,2600.0
4262,58.0,3.0,3.0,50.0199892,19.9720059,141070.0,38.0,0.0,0.0,0,1,0,0,0,600.0
4263,25.0,2.0,2.0,51.1078852,17.0385376,115516.8,15.0,0.0,0.0,0,1,1,1,0,1600.0
4265,47.0,1.0,2.0,50.0921183,20.0152061,141070.0,53.0,0.0,0.0,0,1,1,0,0,1700.0
4266,32.0,1.0,2.0,53.128659,18.0578408,301909.0,4.0,1.0,0.0,1,1,1,0,0,1800.0
4267,44.0,5.0,2.0,52.1799062,20.9478161,90327.38888888888,4.0,1.0,0.0,1,0,1,1,0,4000.0
4268,43.0,2.0,2.0,52.1992577,21.0126829,90327.38888888888,20.0,1.0,0.0,1,1,0,0,0,3600.0
4269,34.0,2.0,1.0,50.0569787,19.9603504,141070.0,22.0,1.0,0.0,1,1,1,0,0,1800.0
4270,18.0,0.0,1.0,52.407309,16.9032928,93138.2,2.0,0.0,1.0,1,1,1,0,0,1680.0
4271,44.1,1.0,2.0,52.3831332,16.8593051,93138.2,16.0,1.0,0.0,0,0,0,0,0,2600.0
4272,61.5,6.0,4.0,50.0411867,21.9991196,185662.0,17.0,1.0,0.0,1,1,0,0,0,2000.0
4273,60.0,1.0,3.0,51.0732316,17.0376964,115516.8,15.0,1.0,0.0,0,1,1,0,0,4000.0
4274,45.0,0.0,2.0,52.2521221,21.0654815,90327.38888888888,2.0,0.0,0.0,1,0,0,0,0,3000.0
4275,42.0,0.0,1.0,54.3130562,18.5904216,420796.0,3.0,1.0,1.0,1,0,1,0,0,2190.0
4276,48.0,2.0,2.0,51.9148236,15.4976121,129420.0,1.0,1.0,0.0,1,0,0,0,0,2400.0
4277,43.0,4.0,2.0,52.2551648,20.97883,90327.38888888888,5.0,1.0,0.0,1,1,1,0,0,3400.0
4278,59.0,5.0,2.0,52.13785439999999,21.0291229,90327.38888888888,19.0,1.0,0.0,1,0,1,0,0,2999.0
4279,59.0,3.0,3.0,52.2521221,21.0654815,90327.38888888888,3.0,1.0,0.0,1,0,0,0,0,4000.0
4280,42.0,2.0,2.0,52.406374,16.9251681,93138.2,45.0,0.0,0.0,0,1,1,1,1,2000.0
4281,52.0,3.0,3.0,51.2441207,22.5602711,314208.0,18.0,1.0,1.0,0,0,0,0,0,2500.0
4282,38.0,9.0,2.0,52.45079819999999,16.9203223,93138.2,43.0,0.0,0.0,1,1,0,0,0,1900.0
4283,47.0,2.0,2.0,52.2148842,21.0433788,90327.38888888888,20.0,1.0,0.0,0,1,1,0,0,3300.0
4284,54.8,1.0,3.0,54.1880812,16.2358944,96432.0,4.0,1.0,0.0,1,0,0,0,0,2500.0
4285,75.0,1.0,3.0,54.4611459,18.5438489,219142.0,2.0,0.0,0.0,0,0,1,0,1,7000.0
4286,40.0,3.0,2.0,52.2333751,20.9571835,90327.38888888888,4.0,1.0,0.0,1,0,1,0,0,2800.0
4287,50.0,4.0,3.0,52.2241153,17.2709391,9279.5,16.0,1.0,0.0,0,1,0,0,0,1500.0
4288,62.0,4.0,3.0,51.1362141,17.0239038,115516.8,14.0,1.0,0.0,0,1,1,0,0,3100.0
4289,27.0,2.0,1.0,52.2300833,21.013982,90327.38888888888,20.0,0.0,0.0,1,1,1,0,0,2100.0
4290,35.0,1.0,1.0,52.4405189,16.9129629,93138.2,16.0,0.0,0.0,0,1,1,1,1,1800.0
4291,44.0,3.0,2.0,52.5424901,17.6171716,9925.5,17.0,0.0,0.0,0,1,1,0,0,1350.0
4292,30.0,0.0,2.0,52.2689367,21.0192611,90327.38888888888,20.0,0.0,0.0,0,1,1,0,0,2000.0
4293,46.0,2.0,2.0,52.2320297,20.885766,90327.38888888888,14.0,1.0,0.0,1,0,1,0,0,2650.0
4294,40.0,7.0,2.0,52.4044612,16.878942,93138.2,3.0,1.0,0.0,1,0,0,0,0,2500.0
4296,30.0,2.0,1.0,51.2037918,17.3805371,8566.916666666666,16.0,0.0,0.0,0,0,0,0,0,1900.0
4297,39.0,1.0,2.0,53.7757906,20.5068616,154339.0,8.0,1.0,0.0,0,0,0,0,0,1600.0
4298,19.0,1.0,1.0,51.39772199999999,16.2095788,19812.0,15.0,1.0,0.0,0,1,1,1,1,500.0
4299,40.76,1.0,2.0,53.4175108,14.5399455,347786.0,6.0,1.0,0.0,1,1,0,0,0,3000.0
4300,63.89,2.0,2.0,52.2415315,21.0279594,90327.38888888888,11.0,1.0,0.0,1,0,1,1,0,6500.0
4301,33.42,2.0,2.0,52.2675009,20.9772738,90327.38888888888,73.0,0.0,0.0,0,1,0,0,0,3000.0
4302,52.0,0.0,2.0,50.6735962,17.9001852,116309.0,15.0,0.0,1.0,0,1,1,0,0,2300.0
4303,47.2,1.0,2.0,50.0686174,22.0066093,185662.0,2.0,1.0,0.0,1,1,0,1,0,1500.0
4304,40.0,2.0,2.0,50.2998842,18.9409093,93189.0,16.0,0.0,0.0,0,0,0,0,0,1200.0
4305,48.0,1.0,2.0,50.8297019,19.1201564,200317.0,15.0,0.0,0.0,1,1,1,0,1,2500.0
4306,30.0,0.0,1.0,50.8660773,20.6285677,180177.0,18.0,0.0,0.0,0,1,1,0,0,1200.0
4307,55.0,0.0,3.0,51.8671803,16.573678,58121.0,15.0,0.0,0.0,0,1,1,1,1,2500.0
4308,39.0,2.0,2.0,52.4306007,16.9363009,93138.2,7.0,1.0,0.0,1,1,0,0,0,1900.0
4309,52.0,10.0,2.0,51.7709492,19.4617189,120202.8,17.0,1.0,0.0,1,1,0,0,0,2200.0
4310,35.0,3.0,2.0,53.4837486,18.753565,79063.0,47.0,1.0,0.0,0,1,0,0,0,1100.0
4311,44.0,0.0,2.0,50.6774419,17.9673504,116309.0,3.0,0.0,1.0,1,0,0,0,0,2800.0
4312,41.0,1.0,2.0,50.0512159,19.9284571,141070.0,1.0,1.0,1.0,0,0,1,0,0,2800.0
4313,51.0,2.0,2.0,52.24789680000001,21.010689,90327.38888888888,20.0,0.0,0.0,0,1,1,0,0,4300.0
4315,35.0,3.0,2.0,50.3027618,19.1958295,180262.0,3.0,1.0,0.0,1,0,1,0,0,1700.0
4316,24.0,4.0,1.0,50.0113655,20.0236074,141070.0,7.0,1.0,0.0,1,0,0,0,0,1450.0
4317,26.5,0.0,1.0,52.2310315,18.2677684,67320.0,53.0,0.0,0.0,0,1,0,0,0,800.0
4318,28.0,5.0,1.0,52.2229788,20.9395002,90327.38888888888,8.0,1.0,1.0,1,0,0,0,0,2300.0
4319,45.0,1.0,2.0,52.3933946,16.9638694,93138.2,17.0,1.0,0.0,0,0,0,1,0,2100.0
4320,44.5,1.0,2.0,50.29449229999999,18.6713802,160308.0,63.0,1.0,0.0,0,1,0,0,0,1800.0
4321,28.0,2.0,1.0,53.439483,14.5656433,347786.0,2.0,1.0,1.0,1,1,0,0,1,1800.0
4322,66.0,2.0,2.0,52.2109223,21.1672547,90327.38888888888,4.0,1.0,1.0,1,0,1,0,0,3500.0
4323,97.0,1.0,4.0,51.1458649,17.0355841,115516.8,13.0,1.0,1.0,0,0,0,0,0,3900.0
4325,20.0,3.0,1.0,52.26330050000001,21.0283169,90327.38888888888,20.0,1.0,0.0,0,0,1,0,0,2000.0
4326,37.0,10.0,2.0,52.2111237,20.9767819,90327.38888888888,53.0,1.0,0.0,1,1,0,0,0,3100.0
4328,121.0,1.0,3.0,50.0678967,19.9297047,141070.0,15.0,0.0,0.0,0,1,1,0,1,8000.0
4329,22.5,0.0,1.0,51.7418725,19.4825517,120202.8,5.0,0.0,0.0,0,1,0,0,0,1350.0
4330,49.0,5.0,2.0,52.387893,16.9203642,93138.2,16.0,1.0,0.0,0,0,1,1,0,2800.0
4331,35.0,0.0,2.0,50.0831141,19.9433636,141070.0,7.0,0.0,0.0,0,1,1,0,0,2499.0
4332,36.0,3.0,2.0,50.0168893,19.91002,141070.0,2.0,1.0,0.0,1,1,1,0,0,3200.0
4333,25.0,7.0,1.0,52.3873108,16.9575608,93138.2,16.0,0.0,0.0,1,1,1,1,0,1200.0
4334,35.0,1.0,2.0,50.0815038,19.9608899,141070.0,1.0,0.0,0.0,0,0,1,0,0,2400.0
4335,58.0,0.0,3.0,52.1962166,21.1782251,90327.38888888888,19.0,0.0,1.0,0,1,1,0,0,4000.0
4336,30.0,3.0,1.0,53.1307704,17.9770586,301909.0,1.0,0.0,1.0,1,0,0,0,0,1900.0
4337,72.0,0.0,4.0,52.0316775,20.8561241,16202.545454545454,6.0,1.0,1.0,0,1,0,0,1,4000.0
4338,38.0,6.0,2.0,52.1928354,21.0072453,90327.38888888888,53.0,0.0,0.0,1,1,0,0,1,2700.0
4339,31.0,4.0,1.0,52.2447453,20.9913339,90327.38888888888,58.0,0.0,0.0,0,1,0,1,0,2000.0
4340,56.0,6.0,3.0,53.1267117,23.1759419,268143.0,20.0,1.0,1.0,0,0,1,0,1,4000.0
4341,45.0,1.0,2.0,52.1561298,21.1116284,90327.38888888888,9.0,1.0,0.0,1,0,0,0,0,3000.0
4342,54.95,2.0,2.0,50.4590356,16.9973458,9143.642857142857,15.0,0.0,0.0,0,0,0,0,0,950.0
4343,100.0,5.0,4.0,52.2103359,20.9712206,90327.38888888888,20.0,1.0,0.0,1,0,1,0,0,5000.0
4344,41.5,6.0,2.0,50.0803865,19.9577395,141070.0,4.0,1.0,0.0,1,1,1,0,0,2500.0
4345,15.65,0.0,1.0,50.0680645,19.9223648,141070.0,17.0,0.0,0.0,0,1,0,0,0,1550.0
4346,43.0,0.0,2.0,52.1603032,20.9947979,90327.38888888888,3.0,0.0,0.0,0,1,1,1,1,3000.0
4347,39.0,2.0,1.0,51.1121967,17.0313108,115516.8,2.0,1.0,0.0,1,1,0,0,0,3000.0
4348,67.0,4.0,3.0,52.4510639,16.9953418,15708.6,16.0,0.0,0.0,0,1,1,1,1,2500.0
4349,50.89,2.0,2.0,52.1628303,20.7942027,22394.0,3.0,1.0,0.0,1,1,0,1,0,3000.0
4350,30.0,1.0,1.0,52.2030944,21.0155615,90327.38888888888,20.0,0.0,0.0,0,1,0,1,0,2500.0
4351,53.0,1.0,2.0,50.0628393,19.9398288,141070.0,16.0,0.0,0.0,0,1,0,0,0,3500.0
4352,60.0,2.0,2.0,50.8092054,19.1137746,200317.0,15.0,0.0,0.0,0,1,0,1,0,1800.0
4354,96.0,3.0,3.0,52.2059005,20.9960634,90327.38888888888,19.0,0.0,0.0,1,0,0,1,0,8000.0
4355,53.0,0.0,2.0,52.2851312,20.9289567,90327.38888888888,19.0,0.0,1.0,0,0,1,1,0,2500.0
4356,63.92,1.0,3.0,52.5349253,17.5826575,9925.5,43.0,0.0,0.0,0,1,1,1,1,1500.0
4357,35.0,3.0,1.0,53.12348040000001,18.0084378,301909.0,16.0,1.0,0.0,0,1,1,1,1,1550.0
4358,46.0,1.0,2.0,53.7609883,20.4711623,154339.0,20.0,1.0,0.0,0,1,0,0,0,1900.0
4359,106.0,1.0,4.0,50.2618855,19.0124779,261379.0,13.0,0.0,0.0,0,1,0,0,0,3400.0
4360,62.0,1.0,3.0,50.26489189999999,19.0237815,261379.0,14.0,1.0,0.0,0,1,1,0,0,3500.0
4361,45.0,2.0,2.0,52.1616115,21.1246852,90327.38888888888,23.0,0.0,0.0,0,0,0,0,0,3000.0
4362,36.0,4.0,2.0,50.2903449,19.0057589,261379.0,14.0,1.0,0.0,1,0,0,0,0,1900.0
4363,61.0,4.0,3.0,51.1181386,17.0336789,115516.8,3.0,1.0,0.0,1,0,1,0,0,3600.0
4364,64.0,2.0,3.0,51.7592485,19.4559833,120202.8,45.0,1.0,0.0,1,1,1,1,0,2000.0
4365,27.0,1.0,1.0,52.26330050000001,21.0283169,90327.38888888888,20.0,0.0,0.0,1,1,0,0,0,2900.0
4366,48.2,1.0,2.0,52.3049385,20.9921317,90327.38888888888,20.0,1.0,0.0,1,0,1,0,0,2700.0
4367,51.5,2.0,2.0,50.0710629,19.9171877,141070.0,63.0,1.0,0.0,0,1,0,0,0,1900.0
4369,29.4,3.0,1.0,51.2268491,22.5196723,314208.0,26.0,1.0,0.0,1,1,0,0,0,1500.0
4370,42.0,3.0,2.0,52.1776583,20.9965107,90327.38888888888,2.0,0.0,1.0,1,0,0,0,0,3900.0
4371,95.6,4.0,2.0,52.0552785,20.4372227,10111.857142857143,19.0,0.0,0.0,1,1,0,0,1,3800.0
4372,90.0,2.0,4.0,53.4274916,14.5595447,347786.0,7.0,0.0,0.0,1,1,0,0,0,4500.0
4373,29.3,0.0,1.0,52.3764376,16.8112088,15708.6,10.0,0.0,0.0,0,1,1,0,0,2000.0
4375,25.42,3.0,1.0,51.7615402,19.4580347,120202.8,18.0,0.0,0.0,0,1,0,0,0,1800.0
4376,56.1,2.0,3.0,52.182967,21.0577769,90327.38888888888,6.0,1.0,1.0,1,0,0,0,0,4200.0
4378,38.0,5.0,2.0,51.0924032,17.0405996,115516.8,15.0,0.0,0.0,0,1,0,0,0,2200.0
4379,32.5,2.0,1.0,51.7675809,19.4429335,120202.8,2.0,1.0,0.0,1,0,0,0,0,2450.0
4380,49.2,2.0,2.0,52.1941292,21.0620755,90327.38888888888,9.0,1.0,0.0,1,0,0,0,0,3200.0
4381,49.0,1.0,2.0,50.0193939,20.056076,141070.0,8.0,1.0,0.0,0,0,1,1,0,2300.0
4382,78.0,0.0,3.0,50.8284217,19.0877853,200317.0,11.0,1.0,1.0,0,0,0,0,0,3700.0
4383,28.0,2.0,1.0,49.8166914,19.0070558,156307.0,15.0,1.0,0.0,0,1,0,0,0,1300.0
4384,80.0,4.0,3.0,50.0569787,19.9603504,141070.0,7.0,1.0,0.0,1,0,1,0,0,5700.0
4385,42.0,0.0,2.0,51.0559854,17.0361596,115516.8,1.0,1.0,1.0,1,0,0,1,0,3000.0
4386,50.0,3.0,2.0,51.2679425,22.5244884,314208.0,12.0,1.0,0.0,1,0,1,1,0,2500.0
4387,40.0,1.0,2.0,50.8660773,20.6285677,180177.0,17.0,0.0,0.0,0,1,0,0,0,1400.0
4388,45.0,3.0,2.0,50.0151358,19.8960133,141070.0,13.0,1.0,0.0,1,0,0,1,0,2300.0
4389,64.0,8.0,3.0,52.1475204,21.0489998,90327.38888888888,22.0,1.0,0.0,1,0,1,0,0,2700.0
4390,45.0,10.0,2.0,52.239656,20.9114194,90327.38888888888,19.0,1.0,0.0,1,1,1,0,0,2700.0
4391,31.6,0.0,1.0,50.0774262,19.9257844,141070.0,23.0,0.0,0.0,0,1,0,1,1,1900.0
4392,40.0,4.0,2.0,50.3139842,18.5988882,160308.0,15.0,1.0,1.0,1,0,0,0,0,2100.0
4393,49.68,5.0,3.0,50.0114624,20.0164744,141070.0,43.0,1.0,0.0,1,0,0,0,1,1800.0
4394,50.0,4.0,2.0,51.1013981,17.0086746,115516.8,14.0,0.0,0.0,0,1,0,0,0,2750.0
4395,20.0,0.0,1.0,50.0770016,20.0230389,141070.0,15.0,0.0,0.0,0,0,1,1,0,1250.0
4396,36.0,4.0,2.0,50.22958029999999,18.6610834,10817.7,56.0,0.0,0.0,0,1,0,0,0,600.0
4397,40.5,3.0,2.0,53.1328811,23.1555582,268143.0,19.0,0.0,0.0,0,1,0,0,1,2000.0
4398,31.0,5.0,1.0,52.2320297,20.885766,90327.38888888888,20.0,0.0,0.0,0,1,1,0,0,1900.0
4399,27.0,4.0,1.0,50.0445361,19.9240102,141070.0,13.0,0.0,0.0,1,1,0,1,0,1900.0
4400,80.0,3.0,3.0,50.0524153,19.9278598,141070.0,4.0,1.0,1.0,1,0,0,1,0,7000.0
4401,32.0,4.0,1.0,51.1078852,17.0385376,115516.8,16.0,1.0,0.0,1,1,0,0,0,1700.0
4403,30.0,4.0,2.0,53.1221145,17.9913865,301909.0,4.0,1.0,0.0,1,1,0,0,0,2100.0
4404,50.0,3.0,2.0,50.0489571,21.9310765,8881.21052631579,8.0,1.0,0.0,1,1,0,1,1,1900.0
4405,55.0,1.0,2.0,50.0411867,21.9991196,185662.0,19.0,1.0,0.0,0,1,1,1,0,2000.0
4406,27.0,1.0,1.0,49.8223768,19.0583845,156307.0,15.0,0.0,0.0,0,1,1,0,0,1400.0
4407,59.0,5.0,2.0,51.1617184,16.9020774,115516.8,15.0,0.0,0.0,0,1,0,0,0,2300.0
4408,30.0,4.0,1.0,53.4303359,14.5038306,347786.0,13.0,0.0,0.0,0,1,0,0,0,600.0
4410,45.0,1.0,2.0,52.2409067,20.9113297,90327.38888888888,6.0,1.0,0.0,1,0,0,0,0,2700.0
4411,83.0,0.0,3.0,53.4837486,18.753565,79063.0,18.0,0.0,0.0,0,1,1,1,0,1800.0
4412,72.0,0.0,4.0,53.753414,20.4948221,154339.0,43.0,1.0,0.0,0,1,1,0,1,2000.0
4413,27.0,2.0,1.0,52.4290643,20.7113223,7786.785714285715,6.0,0.0,0.0,0,1,1,0,0,1800.0
4414,53.3,1.0,3.0,51.80344,15.71707,5361.266666666666,4.0,1.0,0.0,0,1,0,0,0,2200.0
4415,72.0,4.0,3.0,52.2343943,20.9891206,90327.38888888888,22.0,0.0,0.0,1,0,0,0,0,4200.0
4416,48.9,2.0,2.0,51.2070067,16.1553231,88421.0,14.0,0.0,0.0,0,1,1,1,1,1700.0
4417,29.0,1.0,1.0,52.3150643,21.0707957,90327.38888888888,9.0,0.0,0.0,0,1,1,1,1,1600.0
4418,42.0,1.0,2.0,53.4187193,14.5445331,347786.0,2.0,0.0,0.0,0,1,1,1,0,2500.0
4419,43.2,5.0,2.0,53.1098211,23.1186738,268143.0,9.0,1.0,0.0,1,0,0,1,1,2000.0
4420,42.0,1.0,3.0,51.1506742,17.076622,115516.8,43.0,0.0,0.0,0,0,1,1,1,1999.0
4421,19.0,2.0,1.0,50.11814039999999,18.9742031,116583.0,16.0,0.0,0.0,0,1,1,0,1,1300.0
